death_rate,mrate_sd,mol_rate,id,n_taxa,n_sites
0.023681298,0.739272181,0.162759642,1714,20,100
0.030414212,0.614637714,0.570626857,1715,20,100
0.459781013,0.951943879,0.160049184,1716,20,100
0.281469127,0.80821807,0.943671785,1717,20,100
0.330929077,0.643430535,0.12442399,1718,20,100
0.011656804,0.738736668,0.911051272,1719,20,100
0.392857519,0.303775217,0.710298062,1720,20,100
0.364074519,0.175219877,0.479738174,1721,20,100
0.371285471,0.397940834,0.869538877,1722,20,100
0.271534823,0.950382449,0.695682888,1723,20,100
0.456046334,0.224894365,0.753706386,1724,20,100
0.853064318,0.167832826,0.170735517,1725,20,100
0.22451136,0.480346193,0.719767252,1726,20,100
0.144254643,0.248010105,0.084225177,1727,20,100
0.780671299,0.491283638,0.726224488,1728,20,100
0.624268243,0.998546716,0.961822244,1729,20,100
0.321269945,0.395285049,0.515307402,1730,20,100
0.742193706,0.935191049,0.993452165,1731,20,100
0.795257141,0.961564181,0.62981983,1732,20,100
0.147466688,0.404587973,0.092097356,1733,20,100
0.037317906,0.249869345,0.243352287,1734,20,100
0.273814436,0.465456605,0.654758732,1735,20,100
0.171723134,0.239895153,0.468608403,1736,20,100
0.526702254,0.456141206,0.899051047,1737,20,100
0.570758866,0.104800971,0.844287632,1738,20,100
0.143884947,0.82985202,0.507172691,1739,20,100
0.835196244,0.11729594,0.721826501,1740,20,100
0.264946599,0.915578572,0.056710642,1741,20,100
0.192728212,0.283696351,0.157867634,1742,20,100
0.778163082,0.048607486,0.949935419,1743,20,100
0.246985862,0.03565666,0.183513545,1744,20,100
0.078427752,0.613737013,0.523099625,1745,20,100
0.118248024,0.591908455,0.741408498,1746,20,100
0.419836797,0.175958238,0.608822591,1747,20,100
0.674529056,0.071584507,0.729540509,1748,20,100
0.292248188,0.768284818,0.889438189,1749,20,100
0.5326455,0.677064035,0.596640585,1750,20,100
0.416518053,0.919576296,0.950508306,1751,20,100
0.065644961,0.825506551,0.562087042,1752,20,100
0.361942427,0.469058326,0.957148674,1753,20,100
0.045296968,0.985820809,0.681448776,1754,20,100
0.469624442,0.949764141,0.769993679,1755,20,100
0.403671596,0.39067559,0.502993945,1756,20,100
0.103914964,0.980983313,0.734866645,1757,20,100
0.914713432,0.98269906,0.848068876,1758,20,100
0.451203431,0.341178022,0.755430586,1759,20,100
0.572398456,0.423809719,0.844672122,1760,20,100
0.408050669,0.139274433,0.516684004,1761,20,100
0.412164508,0.169624253,0.043452514,1762,20,100
0.291193497,0.12977542,0.262236793,1763,20,100
0.225501249,0.438761764,0.432686284,1764,20,100
0.665075622,0.591255833,0.831793467,1765,20,100
0.793685089,0.145383485,0.47925987,1766,20,100
0.908615727,0.117707958,0.335884855,1767,20,100
0.197077015,0.210123162,0.358085286,1768,20,100
0.05554396,0.922559943,0.658118768,1769,20,100
0.788079227,0.611632959,0.900318626,1770,20,100
0.482071835,0.293476349,0.493516992,1771,20,100
0.146899304,0.834311679,0.876332528,1772,20,100
0.208348474,0.807663771,0.533785455,1773,20,100
0.033722449,0.553685555,0.193934311,1774,20,100
0.723436944,0.073470392,0.682647095,1775,20,100
0.084560298,0.377837836,0.339538215,1776,20,100
0.430061537,0.447268562,0.013644846,1777,20,100
0.396128911,0.33069285,0.647979545,1778,20,100
0.141634704,0.754853174,0.789391797,1779,20,100
0.063557356,0.753831344,0.605617484,1780,20,100
0.665646348,0.51419579,0.925879373,1781,20,100
0.357153296,0.343704136,0.958862433,1782,20,100
0.675429556,0.932308242,0.988925444,1783,20,100
0.548127559,0.501434942,0.751757606,1784,20,100
0.308800718,0.995279928,0.630058677,1785,20,100
0.382595787,0.335848014,0.896429909,1786,20,100
0.93187696,0.091124702,0.141800024,1787,20,100
0.679006971,0.858013957,0.892201175,1788,20,100
0.310188561,0.448785301,0.600082382,1789,20,100
0.255428099,0.70406665,0.639010065,1790,20,100
0.986012508,0.416340264,0.812360573,1791,20,100
0.08150277,0.583987066,0.634575372,1792,20,100
0.915480418,0.569336232,0.896902251,1793,20,100
0.46175692,0.932629104,0.434730951,1794,20,100
0.145372796,0.441830494,0.370595805,1795,20,100
0.025268093,0.766309339,0.224938829,1796,20,100
0.77066521,0.090087496,0.297368937,1797,20,100
0.319177048,0.561038435,0.843414199,1798,20,100
0.506805749,0.531215605,0.706850205,1799,20,100
0.406588427,0.265431117,0.287817161,1800,20,100
0.352936463,0.406391602,0.670684869,1801,20,100
0.537506751,0.875546814,0.143680528,1802,20,100
0.194109572,0.308288911,0.478080624,1803,20,100
0.191941891,0.284553435,0.368685076,1804,20,100
0.986529119,0.058514035,0.546192322,1805,20,100
0.377945498,0.838870057,0.15319662,1806,20,100
0.418338711,0.86859686,0.030666459,1807,20,100
0.37385279,0.682476938,0.999964241,1808,20,100
0.757805063,0.313079829,0.98106107,1809,20,100
0.889226252,0.166780881,0.978690409,1810,20,100
0.559238931,0.465874666,0.54996048,1811,20,100
0.158438157,0.215826933,0.195642087,1812,20,100
0.235840012,0.254568249,0.482634481,1813,20,100
0.142768189,0.395743635,0.310254731,1814,20,100
0.760754405,0.765851334,0.888973044,1815,20,100
0.794562685,0.965072485,0.443530935,1816,20,100
0.712242115,0.389060012,0.974954149,1817,20,100
0.222024701,0.522839031,0.77313201,1818,20,100
0.969128417,0.218238239,0.804848759,1819,20,100
0.716750359,0.642262955,0.992371415,1820,20,100
0.229185872,0.175716319,0.076138036,1821,20,100
0.450798365,0.007572868,0.67340252,1822,20,100
0.297284056,0.978317315,0.324515032,1823,20,100
0.938671478,0.695941304,0.801261287,1824,20,100
0.25775953,0.828459258,0.492667612,1825,20,100
0.370584037,0.496960031,0.778435995,1826,20,100
0.963247856,0.038205454,0.955723327,1827,20,100
0.627011705,0.728936676,0.926257103,1828,20,100
0.460525386,0.127433678,0.633845449,1829,20,100
0.891579533,0.20819716,0.857401082,1830,20,100
0.255702307,0.581566799,0.764340741,1831,20,100
0.660782754,0.170920885,0.774536973,1832,20,100
0.813768451,0.048249727,0.824878366,1833,20,100
0.468174921,0.294510949,0.708798554,1834,20,100
0.341501092,0.016017969,0.206262811,1835,20,100
0.031650464,0.781924299,0.862260033,1836,20,100
0.718952468,0.507256512,0.747996171,1837,20,100
0.177637169,0.730286814,0.656675165,1838,20,100
0.242357296,0.715010644,0.234511704,1839,20,100
0.951846985,0.826966379,0.013348164,1840,20,100
0.58993457,0.313509772,0.266127978,1841,20,100
0.189844575,0.212092704,0.119476856,1842,20,100
0.326239115,0.751823534,0.105688634,1843,20,100
0.187552769,0.485783861,0.400937063,1844,20,100
0.12733469,0.959007182,0.674905465,1845,20,100
0.075789363,0.895701638,0.71709198,1846,20,100
0.891113303,0.532008752,0.829220466,1847,20,100
0.43674084,0.08692147,0.720818649,1848,20,100
0.105713428,0.888237643,0.879353974,1849,20,100
0.699276807,0.083463163,0.163223558,1850,20,100
0.556658658,0.419154683,0.77239191,1851,20,100
0.026916812,0.899024353,0.797893924,1852,20,100
0.499996752,0.286534509,0.378792914,1853,20,100
0.405214694,0.442724807,0.547228003,1854,20,100
0.64583573,0.82061344,0.846183812,1855,20,100
0.305780309,0.031808511,0.150845136,1856,20,100
0.095635236,0.282085513,0.231376583,1857,20,100
0.071923479,0.813554833,0.16422731,1858,20,100
0.337003597,0.736688372,0.842816277,1859,20,100
0.52618517,0.164525846,0.394014993,1860,20,100
0.777451802,0.974868736,0.757974627,1861,20,100
0.558137709,0.215176068,0.860429418,1862,20,100
0.974266768,0.368279246,0.76540988,1863,20,100
0.407718045,0.093336663,0.159757607,1864,20,100
0.059479671,0.69573836,0.877084902,1865,20,100
0.574688361,0.376104505,0.722875691,1866,20,100
0.518243714,0.454017603,0.713117971,1867,20,100
0.743528209,0.003816249,0.035699393,1868,20,100
0.539045709,0.429801473,0.62059874,1869,20,100
0.219347419,0.501996647,0.606339383,1870,20,100
0.706084221,0.543293425,0.804047473,1871,20,100
0.120327221,0.656313879,0.148272221,1872,20,100
0.843549468,0.756604264,0.76727939,1873,20,100
0.347700818,0.076801541,0.122562443,1874,20,100
0.911152056,0.636288999,0.883749403,1875,20,100
0.536994204,0.251716634,0.67091967,1876,20,100
0.608209389,0.937533991,0.988252813,1877,20,100
0.818400607,0.075025492,0.354519035,1878,20,100
0.930380819,0.762745501,0.789205587,1879,20,100
0.248600899,0.696355764,0.04126118,1880,20,100
0.430955672,0.299403385,0.866009001,1881,20,100
0.43070865,0.096599302,0.05134991,1882,20,100
0.661420298,0.035255086,0.546594463,1883,20,100
0.214176413,0.37148657,0.217902615,1884,20,100
0.33017206,0.649982037,0.959501235,1885,20,100
0.157838585,0.699053292,0.205160058,1886,20,100
0.249666781,0.506625369,0.386241566,1887,20,100
0.078174613,0.698292443,0.433970449,1888,20,100
0.161067468,0.268651902,0.239161606,1889,20,100
0.306230765,0.882593047,0.099371591,1890,20,100
0.969983795,0.104074559,0.087114233,1891,20,100
0.461462714,0.146285484,0.557104038,1892,20,100
0.028946257,0.857301738,0.687217101,1893,20,100
0.534966439,0.967216136,0.102002096,1894,20,100
0.198887591,0.359049567,0.142554677,1895,20,100
0.1219982,0.3282735,0.133743958,1896,20,100
0.575431813,0.189405347,0.514077318,1897,20,100
0.50307321,0.484137074,0.349019576,1898,20,100
0.952363741,0.094735596,0.918609447,1899,20,100
0.634103636,0.231276152,0.560750525,1900,20,100
0.462620787,0.853697504,0.079465159,1901,20,100
0.397879898,0.051599566,0.275220732,1902,20,100
0.187051634,0.732620067,0.142013953,1903,20,100
0.927287217,0.437004323,0.047299949,1904,20,100
0.884941731,0.687467861,0.919932338,1905,20,100
0.093860113,0.76527061,0.546401921,1906,20,100
0.438392248,0.545113005,0.984923878,1907,20,100
0.202510578,0.778009406,0.469309385,1908,20,100
0.794947352,0.259051359,0.905700108,1909,20,100
0.71151428,0.323286741,0.397894073,1910,20,100
0.138708071,0.788097072,0.121459053,1911,20,100
0.387503258,0.60219492,0.980380823,1912,20,100
0.26601272,0.086418201,0.096647374,1913,20,100
0.098233813,0.742968019,0.682489283,1914,20,100
0.591594551,0.586295262,0.76525108,1915,20,100
0.480961844,0.064338685,0.650530188,1916,20,100
0.58035434,0.489879627,0.958755956,1917,20,100
0.476017137,0.346792266,0.847683325,1918,20,100
0.796670088,0.029071549,0.887743036,1919,20,100
0.179892828,0.597384865,0.582986485,1920,20,100
0.460982677,0.700772709,0.132626363,1921,20,100
0.319084872,0.269094539,0.506311431,1922,20,100
0.904815724,0.142922543,0.917114447,1923,20,100
0.342087661,0.504052116,0.648505063,1924,20,100
0.57453166,0.821185218,0.246423321,1925,20,100
0.546043335,0.072394336,0.387880391,1926,20,100
0.55741299,0.704618253,0.961077811,1927,20,100
0.722711624,0.47809313,0.999595519,1928,20,100
0.058645967,0.94141719,0.210755953,1929,20,100
0.354454105,0.22775224,0.308954878,1930,20,100
0.259667743,0.708817258,0.897874259,1931,20,100
0.485625605,0.454668365,0.653710299,1932,20,100
0.253997988,0.337478333,0.033680495,1933,20,100
0.828944988,0.715358126,0.894596783,1934,20,100
0.197948471,0.331389887,0.271213096,1935,20,100
0.742022555,0.487633368,0.927861186,1936,20,100
0.443051328,0.004759724,0.29478002,1937,20,100
0.518383581,0.19493559,0.285739472,1938,20,100
0.902764312,0.114558632,0.689823566,1939,20,100
0.942309946,0.054843155,0.048815393,1940,20,100
0.039104957,0.897514131,0.359115778,1941,20,100
0.409010054,0.162010186,0.158881914,1942,20,100
0.385797575,0.158942594,0.41615725,1943,20,100
0.381666828,0.542524802,0.689480438,1944,20,100
0.233317688,0.190685928,0.30439682,1945,20,100
0.322910108,0.578641371,0.760425191,1946,20,100
0.137508254,0.582760341,0.532272358,1947,20,100
0.360823213,0.863540809,0.955122014,1948,20,100
0.12092747,0.723666213,0.135672637,1949,20,100
0.053102694,0.801117366,0.325173918,1950,20,100
0.284736546,0.726352187,0.994249099,1951,20,100
0.387147943,0.804639292,0.810256416,1952,20,100
0.527234671,0.628408699,0.994868381,1953,20,100
0.775712632,0.517323074,0.81184743,1954,20,100
0.015879011,0.972157942,0.427470489,1955,20,100
0.199841309,0.430865651,0.302602233,1956,20,100
0.534473701,0.481474955,0.287440159,1957,20,100
0.617871066,0.11807376,0.77104269,1958,20,100
0.869873623,0.329593031,0.913232654,1959,20,100
0.049634519,0.57474559,0.256826891,1960,20,100
0.085009001,0.55154039,0.318397849,1961,20,100
0.922789294,0.116548378,0.487042903,1962,20,100
0.627781049,0.563989963,0.898598959,1963,20,100
0.524767281,0.440589458,0.971991907,1964,20,100
0.653446037,0.934280023,0.286479927,1965,20,100
0.315512946,0.712193833,0.935279491,1966,20,100
0.506300426,0.286370288,0.856242517,1967,20,100
0.274089091,0.464076341,0.54471432,1968,20,100
0.773959583,0.546604091,0.915829178,1969,20,100
0.318379875,0.358803568,0.457956912,1970,20,100
0.177240625,0.755736857,0.731990783,1971,20,100
0.937567775,0.310665194,0.767144831,1972,20,100
0.499122788,0.364230908,0.62943124,1973,20,100
0.756219177,0.045959004,0.247564623,1974,20,100
0.604608822,0.316090684,0.35477838,1975,20,100
0.477275925,0.565337427,0.614244095,1976,20,100
0.546935748,0.913043175,0.974454683,1977,20,100
0.146796563,0.815398658,0.744398512,1978,20,100
0.180905401,0.268183963,0.303979527,1979,20,100
0.79254156,0.031993889,0.156346355,1980,20,100
0.437763545,0.143319808,0.100678929,1981,20,100
0.9388903,0.545757951,0.733620488,1982,20,100
0.300616915,0.883287037,0.583954723,1983,20,100
0.190102124,0.708327016,0.461738386,1984,20,100
0.766692391,0.428277044,0.985121518,1985,20,100
0.85668782,0.173062118,0.311478251,1986,20,100
0.2790867,0.303497437,0.463188805,1987,20,100
0.302840087,0.665673811,0.067093065,1988,20,100
0.138487735,0.969326825,0.15681899,1989,20,100
0.109771345,0.67207487,0.538877649,1990,20,100
0.412986998,0.942786322,0.384877077,1991,20,100
0.467698423,0.773910298,0.676818109,1992,20,100
0.897426258,0.989424369,0.772900771,1993,20,100
0.427044081,0.444266812,0.461965016,1994,20,100
0.853353289,0.103479794,0.405117317,1995,20,100
0.529826307,0.909812841,0.065277077,1996,20,100
0.919289712,0.860706264,0.847447663,1997,20,100
0.281725396,0.197653173,0.257524822,1998,20,100
0.821544733,0.060320473,0.537802252,1999,20,100
0.171057417,0.952510331,0.785659696,2000,20,100
0.80327667,0.363403174,0.975648887,2001,20,100
0.449057791,0.397624608,0.659924111,2002,20,100
0.092507228,0.745036547,0.48147561,2003,20,100
0.165609843,0.938249342,0.017837035,2004,20,100
0.707111404,0.703864698,0.68678998,2005,20,100
0.246303126,0.083686969,0.031827413,2006,20,100
0.56128525,0.392143805,0.545601634,2007,20,100
0.702745657,0.160471834,0.893584728,2008,20,100
0.60154151,0.96128608,0.032731974,2009,20,100
0.288092374,0.482783527,0.480877858,2010,20,100
0.251326102,0.234410068,0.103526739,2011,20,100
0.468009809,0.815794769,0.437481457,2012,20,100
0.941939338,0.994567345,0.185818497,2013,20,100
0.25975205,0.929924969,0.294367185,2014,20,100
0.395550716,0.448141679,0.737967855,2015,20,100
0.167681522,0.811382766,0.314638003,2016,20,100
0.221348645,0.554615839,0.434226976,2017,20,100
0.338293528,0.709514257,0.731100278,2018,20,100
0.710496316,0.102142233,0.485328936,2019,20,100
0.167810491,0.339907378,0.085642858,2020,20,100
0.041967126,0.604460927,0.317244131,2021,20,100
0.360942252,0.603397694,0.81038979,2022,20,100
0.674077485,0.589456269,0.990837837,2023,20,100
0.214352656,0.290746748,0.094103879,2024,20,100
0.46881046,0.460870644,0.940361018,2025,20,100
0.198251411,0.99988487,0.505064172,2026,20,100
0.251059044,0.543634472,0.563067823,2027,20,100
0.320037112,0.54907457,0.352279298,2028,20,100
0.920357948,0.422081643,0.12765234,2029,20,100
0.514713321,0.227099237,0.345484325,2030,20,100
0.556089923,0.205239822,0.010799121,2031,20,100
0.190599418,0.933137284,0.317070961,2032,20,100
0.553074455,0.955027297,0.909784596,2033,20,100
0.719419975,0.943502747,0.743014172,2034,20,100
0.759814056,0.079503527,0.773994318,2035,20,100
0.205537188,0.457038981,0.108353522,2036,20,100
0.134805689,0.622298446,0.651533484,2037,20,100
0.046887328,0.687169305,0.810995582,2038,20,100
0.446788931,0.618307337,0.782842938,2039,20,100
0.34302752,0.400109455,0.362070054,2040,20,100
0.264518009,0.547345563,0.48562372,2041,20,100
0.526274274,0.243531926,0.807302195,2042,20,100
0.374909609,0.150488511,0.349563038,2043,20,100
0.084921098,0.800124107,0.44189489,2044,20,100
0.299180076,0.122517449,0.049078522,2045,20,100
0.270700707,0.716687486,0.553897026,2046,20,100
0.969623924,0.973000979,0.472386992,2047,20,100
0.592852394,0.997101509,0.775269014,2048,20,100
0.230585518,0.564764517,0.244542635,2049,20,100
0.571258606,0.044510658,0.526982919,2050,20,100
0.846564142,0.113153888,0.130417398,2051,20,100
0.391406643,0.207899025,0.253359879,2052,20,100
0.47928168,0.685422749,0.719233738,2053,20,100
0.788899952,0.097360401,0.883116145,2054,20,100
0.506561725,0.599072372,0.693370429,2055,20,100
0.492041609,0.090494332,0.438144165,2056,20,100
0.61586168,0.084869382,0.557747701,2057,20,100
0.852002095,0.580175656,0.635238781,2058,20,100
0.517786284,0.991214004,0.287013202,2059,20,100
0.372350664,0.859318867,0.882204244,2060,20,100
0.420486339,0.691650241,0.198377372,2061,20,100
0.432720166,0.121208722,0.331010236,2062,20,100
0.416221254,0.502850675,0.933996837,2063,20,100
0.815648362,0.73781252,0.708158948,2064,20,100
0.957218171,0.544182564,0.610018634,2065,20,100
0.463361124,0.896951065,0.200171731,2066,20,100
0.481374582,0.107510507,0.50478365,2067,20,100
0.523946479,0.291226267,0.746824275,2068,20,100
0.282152365,0.856666782,0.156923894,2069,20,100
0.439616235,0.468418127,0.78532417,2070,20,100
0.961971757,0.889636315,0.47301053,2071,20,100
0.104695724,0.571050516,0.474166013,2072,20,100
0.14304798,0.93073696,0.081493947,2073,20,100
0.354186969,0.911755085,0.677252297,2074,20,100
0.882202029,0.207726837,0.053703295,2075,20,100
0.459296437,0.072651841,0.370892921,2076,20,100
0.772765904,0.602728457,0.769035968,2077,20,100
0.881511017,0.216824095,0.226726793,2078,20,100
0.897211744,0.138987788,0.074072203,2079,20,100
0.923286457,0.590890825,0.815363004,2080,20,100
0.666445933,0.969588021,0.871842364,2081,20,100
0.739160128,0.159243059,0.387265549,2082,20,100
0.391893622,0.208866337,0.109558898,2083,20,100
0.486193909,0.4340242,0.820047508,2084,20,100
0.505629034,0.026577346,0.417699952,2085,20,100
0.768609392,0.70718829,0.923233345,2086,20,100
0.016680668,0.797615244,0.444877624,2087,20,100
0.18358624,0.741913556,0.397285904,2088,20,100
0.491407363,0.749402556,0.746539777,2089,20,100
0.489159317,0.165440083,0.451625216,2090,20,100
0.353099335,0.135175797,0.087420768,2091,20,100
0.38892572,0.461008261,0.624462537,2092,20,100
0.961124614,0.998906305,0.637062274,2093,20,100
0.756778003,0.340611525,0.776563814,2094,20,100
0.502217862,0.665057868,0.862684691,2095,20,100
0.438174957,0.869343711,0.991257121,2096,20,100
0.054285473,0.980923325,0.131280982,2097,20,100
0.261712178,0.52178549,0.296790053,2098,20,100
0.681407736,0.182174801,0.460116838,2099,20,100
0.282828268,0.641788448,0.645645745,2100,20,100
0.787575327,0.428531252,0.92074525,2101,20,100
0.731866532,0.198228509,0.761020659,2102,20,100
0.340807926,0.290521372,0.33401748,2103,20,100
0.05778077,0.754542181,0.80557571,2104,20,100
0.959929619,0.341816075,0.497210578,2105,20,100
0.395331854,0.392979318,0.619447348,2106,20,100
0.694041257,0.843920878,0.269648529,2107,20,100
0.903368494,0.474138071,0.698146164,2108,20,100
0.33180663,0.66882686,0.607275138,2109,20,100
0.349156335,0.214088198,0.394574106,2110,20,100
0.674294239,0.023550181,0.289012633,2111,20,100
0.87821536,0.988419264,0.080906584,2112,20,100
0.166816718,0.896218236,0.372087864,2113,20,100
0.843230013,0.149542074,0.891016615,2114,20,100
0.290175305,0.879260113,0.260360345,2115,20,100
0.402796645,0.843284372,0.756069102,2116,20,100
0.349608429,0.769512568,0.968979017,2117,20,100
0.717240407,0.179424641,0.517310321,2118,20,100
0.366659957,0.640573014,0.050913254,2119,20,100
0.232626254,0.224535402,0.219692085,2120,20,100
0.577621111,0.692348742,0.897714676,2121,20,100
0.765468311,0.880768297,0.804324564,2122,20,100
0.981670728,0.642111189,0.594299076,2123,20,100
0.857688418,0.125810346,0.500850345,2124,20,100
0.169071241,0.848971011,0.447092242,2125,20,100
0.85952193,0.253006296,0.557543745,2126,20,100
0.848602283,0.867755666,0.034514442,2127,20,100
0.559481313,0.513546055,0.062649023,2128,20,100
0.340041723,0.297559701,0.435681941,2129,20,100
0.6399317,0.333747947,0.819421319,2130,20,100
0.117893912,0.533579163,0.378266767,2131,20,100
0.407585515,0.780187706,0.714181289,2132,20,100
0.363501043,0.567950836,0.62916524,2133,20,100
0.693584854,0.360909344,0.788314979,2134,20,100
0.311691506,0.23770469,0.139553515,2135,20,100
0.456409429,0.53434267,0.816635185,2136,20,100
0.535446285,0.47920468,0.831202931,2137,20,100
0.268724713,0.883873651,0.679223497,2138,20,100
0.507441571,0.518889485,0.878812369,2139,20,100
0.068414088,0.931276894,0.414923524,2140,20,100
0.470739594,0.2633704,0.587749859,2141,20,100
0.670145433,0.119526307,0.537098264,2142,20,100
0.398437325,0.260521098,0.399166365,2143,20,100
0.231388239,0.540429622,0.118471665,2144,20,100
0.78469989,0.161325821,0.859586373,2145,20,100
0.365645821,0.796418089,0.908488198,2146,20,100
0.606137945,0.413695018,0.675861143,2147,20,100
0.479892401,0.168860095,0.222005886,2148,20,100
0.250200389,0.464788323,0.332590766,2149,20,100
0.966930995,0.174350332,0.702181249,2150,20,100
0.484321703,0.106802422,0.250785485,2151,20,100
0.334662694,0.685570185,0.010330944,2152,20,100
0.732953518,0.134106727,0.804896932,2153,20,100
0.152472144,0.961654008,0.269267534,2154,20,100
0.027923927,0.955559712,0.589513996,2155,20,100
0.174326369,0.680373698,0.521770304,2156,20,100
0.878637719,0.99963411,0.563207208,2157,20,100
0.585940592,0.191012167,0.377196461,2158,20,100
0.39339134,0.339653902,0.433098741,2159,20,100
0.321530983,0.900921758,0.190313278,2160,20,100
0.139133961,0.458151589,0.022971162,2161,20,100
0.315204698,0.757670102,0.242135835,2162,20,100
0.471787152,0.488459827,0.235841693,2163,20,100
0.229053324,0.365010034,0.324145872,2164,20,100
0.845276668,0.396300661,0.933821717,2165,20,100
0.787050023,0.020661825,0.089830148,2166,20,100
0.140491448,0.894756126,0.263068824,2167,20,100
0.116291858,0.654282675,0.713706334,2168,20,100
0.048720442,0.769297075,0.392195955,2169,20,100
0.035410685,0.708669734,0.363476697,2170,20,100
0.283737781,0.834828,0.422119982,2171,20,100
0.100203621,0.680984111,0.653342149,2172,20,100
0.304707182,0.519771411,0.026687816,2173,20,100
0.76893027,0.332971184,0.058575405,2174,20,100
0.980916184,0.874505579,0.357627945,2175,20,100
0.560425815,0.157795617,0.622001674,2176,20,100
0.489473919,0.04998926,0.314797774,2177,20,100
0.933826468,0.918184784,0.409017913,2178,20,100
0.949105856,0.838027385,0.791062075,2179,20,100
0.51239622,0.563447716,0.123063231,2180,20,100
0.644865667,0.996179069,0.72035992,2181,20,100
0.094570831,0.925808118,0.128445805,2182,20,100
0.239331175,0.914961691,0.615384779,2183,20,100
0.488571004,0.605374438,0.893217561,2184,20,100
0.746336539,0.560585314,0.855616959,2185,20,100
0.201351937,0.441543557,0.042066949,2186,20,100
0.825866012,0.365229353,0.876648708,2187,20,100
0.350182606,0.894260058,0.286826884,2188,20,100
0.584728308,0.119321007,0.217080983,2189,20,100
0.691313434,0.067433244,0.598540519,2190,20,100
0.240714414,0.298468307,0.312283575,2191,20,100
0.548506472,0.535523422,0.653863595,2192,20,100
0.020548531,0.831005334,0.749440123,2193,20,100
0.846143159,0.585278311,0.732181114,2194,20,100
0.237369955,0.271159701,0.03346835,2195,20,100
0.562259734,0.606784697,0.107641001,2196,20,100
0.77857511,0.204330445,0.448446475,2197,20,100
0.476388923,0.786510484,0.079735273,2198,20,100
0.376551627,0.617231724,0.583809371,2199,20,100
0.263538926,0.46726308,0.040072248,2200,20,100
0.017457837,0.893589804,0.236274531,2201,20,100
0.140025475,0.891202737,0.16441948,2202,20,100
0.335531147,0.760205555,0.685325487,2203,20,100
0.311452182,0.903097269,0.360904719,2204,20,100
0.131156082,0.721504763,0.608217044,2205,20,100
0.522224493,0.0810481,0.701166935,2206,20,100
0.328895192,0.666729073,0.854008695,2207,20,100
0.040531457,0.963699565,0.506721514,2208,20,100
0.672024631,0.336885996,0.017043554,2209,20,100
0.609541154,0.467966949,0.717640648,2210,20,100
0.401425882,0.881772696,0.415331326,2211,20,100
0.591009232,0.556979018,0.96739208,2212,20,100
0.950424593,0.333280123,0.704035746,2213,20,100
0.774709956,0.03492503,0.660769722,2214,20,100
0.368481802,0.634335075,0.271635618,2215,20,100
0.717818196,0.969839609,0.3075207,2216,20,100
0.417668593,0.320617347,0.372599511,2217,20,100
0.799729483,0.32167958,0.386932472,2218,20,100
0.7207987,0.317972965,0.327179655,2219,20,100
0.472062492,0.326476155,0.561691625,2220,20,100
0.149704895,0.619646529,0.458376443,2221,20,100
0.264323593,0.329265772,0.121367177,2222,20,100
0.654599103,0.02389158,0.178980543,2223,20,100
0.168288553,0.579276413,0.380278854,2224,20,100
0.959601859,0.136941174,0.42920073,2225,20,100
0.94162034,0.579958277,0.674639775,2226,20,100
0.371596157,0.718528092,0.898379688,2227,20,100
0.421369514,0.652408372,0.949288675,2228,20,100
0.115952037,0.887913714,0.543587951,2229,20,100
0.709516432,0.267784683,0.241151351,2230,20,100
0.670424738,0.914031447,0.83225528,2231,20,100
0.243410283,0.287385046,0.245226436,2232,20,100
0.391194724,0.228460863,0.188594981,2233,20,100
0.378885695,0.624654005,0.872406989,2234,20,100
0.465223504,0.548265198,0.92269965,2235,20,100
0.962534531,0.752758432,0.730145721,2236,20,100
0.327474724,0.436183718,0.061727947,2237,20,100
0.455221373,0.664587391,0.639964667,2238,20,100
0.718296651,0.653162947,0.838756717,2239,20,100
0.490916224,0.098583314,0.758698379,2240,20,100
0.792282957,0.174178978,0.733109702,2241,20,100
0.065471491,0.822515426,0.799234963,2242,20,100
0.170559149,0.939412755,0.466657707,2243,20,100
0.472789515,0.189891656,0.664353151,2244,20,100
0.781356478,0.698416985,0.796741321,2245,20,100
0.520026725,0.990216485,0.861999246,2246,20,100
0.720450666,0.824123859,0.982352059,2247,20,100
0.41057031,0.29307656,0.224688882,2248,20,100
0.090665306,0.884220538,0.813215544,2249,20,100
0.439132026,0.385891706,0.568730569,2250,20,100
0.540747682,0.756145507,0.509497228,2251,20,100
0.863926695,0.288732744,0.477158264,2252,20,100
0.748289002,0.296360094,0.448100535,2253,20,100
0.916374174,0.839119832,0.476166782,2254,20,100
0.586106033,0.721071882,0.553227756,2255,20,100
0.622532706,0.182319127,0.631965079,2256,20,100
0.919615083,0.204958379,0.50048233,2257,20,100
0.968319799,0.957280777,0.715591091,2258,20,100
0.064706102,0.864475712,0.429863017,2259,20,100
0.185685624,0.682969285,0.596133619,2260,20,100
0.984631284,0.759173456,0.01809026,2261,20,100
0.339096588,0.841723136,0.220059846,2262,20,100
0.100790381,0.874066328,0.373413544,2263,20,100
0.343269651,0.848091073,0.700560983,2264,20,100
0.970559073,0.635363633,0.795918598,2265,20,100
0.154181636,0.886332897,0.791290108,2266,20,100
0.33224535,0.51648883,0.519670977,2267,20,100
0.47023735,0.971184852,0.24354358,2268,20,100
0.954281132,0.250001195,0.652894734,2269,20,100
0.800387328,0.736210038,0.19796487,2270,20,100
0.428098486,0.566996729,0.868937119,2271,20,100
